,user_id,trajets,billettique_type,billettique_end_date,billettique_tickets_left,centres d'intérêts,lieux favoris,km de marche dans les 90 derniers jours,PMR,intérêt événements,it_associée
817,818,"[['La Défense', 'Concorde', 'Métro 1', '12:00'], ['Châtelet', ""Porte d'Orléans"", 'Bus 38', '18:00']]",Ticket t+,,0.0,"['Voyages', 'Sport']","[[48.858080310589656, 2.3009441313451027], [48.871177914293874, 2.2802648499405955]]",21.78286409493012,False,3,[]
818,819,"[[""Gare de l'Est"", 'Opéra', 'Métro 7', '19:30'], [""Porte d'Orléans"", 'Châtelet', 'Bus 38', '12:30']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Sport']","[[48.87080759250928, 2.294080239165575], [48.826530937971036, 2.262731511919242]]",27.4313242775246,False,5,[]
819,820,"[['Boulogne', 'Odéon', 'Métro 10', '22:00'], ['Invalides', 'Versailles', 'RER C', '17:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Cinéma']","[[48.81404434577886, 2.4158727217926144], [48.88503056506431, 2.3215902372173116]]",73.40612832305278,False,3,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
820,821,"[['Trocadéro', 'Hôtel de Ville', 'Bus 72', '7:30'], ['Montparnasse', 'Porte de Clignancourt', 'Métro 4', '5:30']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Jeux vidéo']","[[48.87611924781956, 2.33985417433723], [48.87148366981425, 2.366005340856746]]",134.07571264671358,False,1,[]
821,822,"[[""Musée d'Orsay"", ""Gare d'Austerlitz"", 'RER C', '16:30'], ['Opéra', 'République', 'Métro 3', '21:30']]",Navigo Semaine,2024-11-25,,"['Musique', 'Jeux vidéo']","[[48.82988283166602, 2.3410769153252766], [48.84530614100821, 2.320550024051503]]",5.0,False,1,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
822,823,"[['Bastille', 'Créteil', 'Métro 8', '11:00'], ['Opéra', 'Créteil', 'Métro 8', '11:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Cuisine']","[[48.86501071829824, 2.3424006984758994], [48.879408757685496, 2.418010360550032]]",56.849055074690156,False,3,[]
823,824,"[[""Porte d'Orléans"", 'Châtelet', 'Bus 38', '22:30'], ['Luxembourg', ""Porte d'Orléans"", 'Bus 38', '13:30']]",Ticket t+,,0.0,"['Cuisine', 'Sport']","[[48.829053569498726, 2.2848100666606976], [48.88947405985849, 2.412737778537271]]",39.48481538664796,False,4,[]
824,825,"[['Versailles', ""Musée d'Orsay"", 'RER C', '21:30'], ['Porte de Clignancourt', 'Châtelet', 'Métro 4', '12:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Voyages']","[[48.87752697363686, 2.411525391014214], [48.856680663238414, 2.286463631770046]]",103.70472506842916,False,1,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
825,826,"[['Nation', 'Trocadéro', 'Métro 6', '6:30'], [""Gare d'Austerlitz"", 'La Motte-Picquet', 'Métro 10', '19:00']]",Ticket t+,,1.0,"['Cuisine', 'Sport']","[[48.81577489525239, 2.291368399588369], [48.868411235618275, 2.3941470771651514]]",126.52242408991923,False,2,[]
826,827,"[['Gare du Nord', 'République', 'Métro 5', '14:30'], ['Charles de Gaulle - Étoile', 'Marne-la-Vallée', 'RER A', '7:30']]",Ticket t+,,0.0,"['Sport', 'Voyages']","[[48.89136170646092, 2.310877815033777], [48.897347871379104, 2.3877717116722983]]",38.28337756994529,False,3,[]
827,828,"[['Opéra', 'Pont de Levallois', 'Métro 3', '14:00'], ['Pont de Sèvres', 'République', 'Métro 9', '7:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Randonnée et nature']","[[48.877354309030785, 2.322653163426281], [48.87727355284667, 2.356904595475095]]",20.594632292797655,False,5,[]
828,829,"[['Gare du Nord', 'Bastille', 'Métro 5', '19:30'], ['Saint-Lazare', 'Opéra', 'Métro 3', '10:00']]",Navigo Mois,2024-12-01,,"['Voyages', 'Musique']","[[48.81093237372429, 2.3645626343971733], [48.85326825930973, 2.3438921031211675]]",5.0,False,5,[]
829,830,"[['Aéroport CDG', 'Gare du Nord', 'RER B', '12:00'], ['Montparnasse', 'Charles de Gaulle - Étoile', 'Métro 6', '11:30']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Cinéma']","[[48.87982807639538, 2.346222345822696], [48.88999138996218, 2.4027889772771767]]",76.30236659827446,False,2,[]
830,831,"[['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '22:00'], ['République', 'Saint-Lazare', 'Métro 3', '9:00']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Cinéma']","[[48.828732211993035, 2.38978106589294], [48.85563449686855, 2.34657011593887]]",115.24396066708698,False,3,[]
831,832,"[['Porte de Clignancourt', 'Mairie de Montrouge', 'Métro 4', '15:30'], ['Châtelet', 'Robinson', 'RER B', '9:00']]",Navigo Semaine,2024-11-25,,"['Musique', 'Lecture']","[[48.84726948995066, 2.2512948250778706], [48.834224701422826, 2.35284528039183]]",112.40117626976286,False,2,[]
832,833,"[['Châtelet', 'Montparnasse', 'Métro 4', '19:00'], ['Marne-la-Vallée', 'La Défense', 'RER A', '5:00']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Musique']","[[48.87177516718291, 2.2603690994084964], [48.87984590507992, 2.4010122928729296]]",35.46524158750957,False,3,[]
833,834,"[['Nation', 'Porte Dauphine', 'Métro 2', '17:00'], ['Balard', 'Invalides', 'Métro 8', '12:30']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Voyages']","[[48.872600770114126, 2.3004695807006574], [48.88724876665159, 2.389968152196736]]",131.45237182536889,False,3,[]
834,835,"[['Gare du Nord', 'Denfert-Rochereau', 'RER B', '13:30'], ['République', 'Gare du Nord', 'Métro 5', '22:00']]",Ticket t+,,0.0,"['Cuisine', 'Voyages']","[[48.83578156058372, 2.340831505778098], [48.84631178842419, 2.2621928776632556]]",145.87426551179178,False,1,[]
835,836,"[['Trocadéro', 'Hôtel de Ville', 'Bus 72', '6:30'], ['Marne-la-Vallée', 'Nation', 'RER A', '7:30']]",Ticket t+,,4.0,"['Voyages', 'Lecture']","[[48.87381358708372, 2.3031687881725316], [48.85115504482947, 2.377669228230589]]",131.63991892831345,False,2,[]
836,837,"[['La Motte-Picquet', 'Boulogne', 'Métro 10', '13:00'], ['Montparnasse', 'Trocadéro', 'Métro 6', '15:30']]",Navigo Mois,2024-12-01,,"['Art et artisanat', 'Cuisine']","[[48.87080953703553, 2.2782072388117207], [48.81641052728685, 2.3443843957552555]]",77.46332009878527,False,2,[]
837,838,"[['Pont de Sèvres', 'République', 'Métro 9', '14:00'], ['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '18:30']]",Navigo Semaine,2024-11-25,,"['Musique', 'Art et artisanat']","[[48.887938254561746, 2.328452626253336], [48.85015824697268, 2.408756177782548]]",111.22171190891245,False,5,[]
838,839,"[['Créteil', 'Balard', 'Métro 8', '8:00'], ['Luxembourg', 'Gare du Nord', 'Bus 38', '12:30']]",Navigo Semaine,2024-11-25,,"['Sport', 'Art et artisanat']","[[48.85559668481233, 2.252597548048992], [48.87137556038977, 2.3750610146210356]]",11.961233464131524,False,4,[]
839,840,"[[""Place d'Italie"", 'La Courneuve', 'Métro 7', '7:30'], ['Charles de Gaulle - Étoile', 'Nation', 'Métro 6', '20:30']]",Navigo Mois,2024-12-01,,"['Voyages', 'Art et artisanat']","[[48.85825456781333, 2.3437962527866256], [48.871994854312575, 2.2848131349391707]]",100.23899440478776,False,2,[]
840,841,"[['Luxembourg', ""Porte d'Orléans"", 'Bus 38', '20:00'], ['Mairie de Montreuil', 'Pont de Sèvres', 'Métro 9', '22:30']]",Ticket t+,,0.0,"['Voyages', 'Jeux vidéo']","[[48.88574855150084, 2.4136110827642776], [48.85052872794105, 2.3759724997486185]]",157.43303231186053,False,5,[]
841,842,"[['Boulogne', 'Odéon', 'Métro 10', '8:00'], ['Châtelet', 'Montparnasse', 'Métro 4', '12:00']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Musique']","[[48.820001104238884, 2.2828199763412], [48.839236331940526, 2.275838362434065]]",19.638122329679867,False,5,[]
842,843,"[['Charles de Gaulle - Étoile', 'Nation', 'RER A', '19:30'], ['Luxembourg', 'Gare du Nord', 'Bus 38', '17:30']]",Navigo Mois,2024-12-01,,"['Sport', 'Cuisine']","[[48.882558152542515, 2.3420358092644444], [48.87811120256662, 2.3637852367644387]]",65.46488886742783,True,2,[]
843,844,"[['Villejuif', ""Gare de l'Est"", 'Métro 7', '17:00'], ['Mairie de Montrouge', 'Porte de Clignancourt', 'Métro 4', '6:00']]",Ticket t+,,1.0,"['Sport', 'Art et artisanat']","[[48.87200119632792, 2.3600385722136066], [48.855897132494356, 2.2546973788919615]]",31.065124888527393,False,1,[]
844,845,"[['Bastille', 'Gare du Nord', 'Métro 5', '5:30'], ['Gare du Nord', 'Luxembourg', 'Bus 38', '15:30']]",Ticket t+,,0.0,"['Voyages', 'Lecture']","[[48.89631208139939, 2.3513328953450596], [48.851942323115296, 2.326982252574762]]",50.437285551153636,False,5,[]
845,846,"[[""Musée d'Orsay"", ""Gare d'Austerlitz"", 'RER C', '15:30'], ['Bastille', 'Invalides', 'Métro 8', '13:00']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Voyages']","[[48.8154760610628, 2.3630120703490674], [48.849437001060565, 2.3766752218297054]]",29.94052413474293,False,5,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
846,847,"[['Gambetta', 'Opéra', 'Métro 3', '5:00'], ['Gare du Nord', 'Robinson', 'RER B', '13:00']]",Navigo Mois,2024-12-01,,"['Lecture', 'Jeux vidéo']","[[48.86764158544322, 2.2666385410541867], [48.82498605494284, 2.3743475671968306]]",39.30043369596699,False,4,[]
847,848,"[['Châtelet', 'Charles de Gaulle - Étoile', 'RER A', '6:30'], ['La Défense', 'Nation', 'RER A', '6:30']]",Navigo Mois,2024-12-01,,"['Voyages', 'Cinéma']","[[48.82375487161482, 2.2839844427980944], [48.87333593031752, 2.311247163181938]]",76.01657947586655,False,2,[]
848,849,"[['Invalides', 'Versailles', 'RER C', '21:30'], ['Odéon', 'La Motte-Picquet', 'Métro 10', '8:30']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Voyages']","[[48.850052375118494, 2.305844625705513], [48.88905015679146, 2.2573333989400197]]",57.97817895671922,False,5,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
849,850,"[['Bastille', 'Gare du Nord', 'Métro 5', '19:00'], ['Châtelet', 'Aéroport CDG', 'RER B', '22:00']]",Ticket t+,,0.0,"['Jeux vidéo', 'Musique']","[[48.859991229002745, 2.2753914695207027], [48.87365550421466, 2.3555944503268833]]",136.15072050115936,False,4,[]
850,851,"[['Nation', 'Trocadéro', 'Métro 6', '14:30'], ['Parc de Saint-Cloud', 'Trocadéro', 'Bus 72', '17:00']]",Ticket t+,,0.0,"['Sport', 'Musique']","[[48.882013530473216, 2.411147046835134], [48.82833882379953, 2.2942678872409386]]",108.69248971594446,False,2,[]
851,852,"[['Anvers', 'Porte Dauphine', 'Métro 2', '13:30'], [""Gare de l'Est"", 'Villejuif', 'Métro 7', '15:30']]",Navigo Mois,2024-12-01,,"['Cinéma', 'Randonnée et nature']","[[48.87854844866849, 2.2768175339561565], [48.87348580883971, 2.274117339625117]]",117.9081228108585,False,4,[]
852,853,"[['Bastille', 'La Défense', 'Métro 1', '14:00'], ['Charles de Gaulle - Étoile', 'Montparnasse', 'Métro 6', '19:00']]",Ticket t+,,2.0,"['Voyages', 'Cinéma']","[[48.85844037507211, 2.276291021286866], [48.855853196933886, 2.2683615615427786]]",130.05201392383444,False,1,[]
853,854,"[['Châtelet', 'Luxembourg', 'Bus 38', '20:30'], ['Gare du Nord', 'Luxembourg', 'Bus 38', '15:00']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Musique']","[[48.81326587753076, 2.376714933162254], [48.869446814751726, 2.253029101225539]]",81.76727434736006,False,5,[]
854,855,"[['Nation', 'Porte Dauphine', 'Métro 2', '10:00'], [""Gare de l'Est"", 'Opéra', 'Métro 7', '18:30']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Sport']","[[48.868331277003776, 2.3374418516000466], [48.820361194535614, 2.369299068443362]]",84.98956616808383,False,5,[]
855,856,"[['Porte de Clignancourt', 'Châtelet', 'Métro 4', '7:30'], ['La Défense', 'Concorde', 'Métro 1', '7:00']]",Navigo Mois,2024-12-01,,"['Musique', 'Art et artisanat']","[[48.842176199849405, 2.311786152119504], [48.87692562388373, 2.3726778965826227]]",24.60954087291494,False,1,[]
856,857,"[['Trocadéro', 'Hôtel de Ville', 'Bus 72', '16:30'], ['Montparnasse', 'Charles de Gaulle - Étoile', 'Métro 6', '6:00']]",Navigo Semaine,2024-11-25,,"['Jeux vidéo', 'Musique']","[[48.87197529329167, 2.302694525353387], [48.86009020544784, 2.3642436685192307]]",7.658718236090742,False,1,[]
857,858,"[['Nation', 'Charles de Gaulle - Étoile', 'Métro 6', '16:30'], ['La Courneuve', 'Opéra', 'Métro 7', '15:30']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Voyages']","[[48.817374832587305, 2.3891978100493447], [48.81275990964454, 2.4138060082506683]]",88.28508384049721,False,3,[]
858,859,"[['Gare du Nord', ""Porte d'Orléans"", 'Bus 38', '22:00'], ['Anvers', 'Charles de Gaulle - Étoile', 'Métro 2', '5:30']]",Navigo Semaine,2024-11-25,,"['Cinéma', 'Musique']","[[48.83153130701025, 2.275258957489788], [48.87366208638683, 2.3831976639078642]]",38.98206145989155,False,3,[]
859,860,"[['Charles de Gaulle - Étoile', 'Châtelet', 'RER A', '20:30'], ['Trocadéro', 'Parc de Saint-Cloud', 'Bus 72', '7:00']]",Navigo Semaine,2024-11-25,,"['Lecture', 'Jeux vidéo']","[[48.842679966235394, 2.2984057422176347], [48.829844805904244, 2.309303263875444]]",102.31337934600865,False,5,[]
860,861,"[['Gare du Nord', 'Châtelet', 'Bus 38', '19:30'], ['Villejuif', 'Opéra', 'Métro 7', '12:00']]",Ticket t+,,0.0,"['Sport', 'Cuisine']","[[48.89836134472901, 2.2974788075754877], [48.85406495317992, 2.2721529315331574]]",98.41242092791327,False,1,[]
861,862,"[['Châtelet', 'Nation', 'RER A', '5:00'], ['Champs-Elysées', 'La Défense', 'Métro 1', '8:30']]",Navigo Mois,2024-12-01,,"['Sport', 'Musique']","[[48.82184700489277, 2.3795035870257526], [48.83759391928239, 2.3948208963747044]]",112.30893298181145,False,4,[]
862,863,"[['Châtelet', 'Nation', 'RER A', '9:00'], ['Nation', 'Montparnasse', 'Métro 6', '10:00']]",Ticket t+,,0.0,"['Lecture', 'Sport']","[[48.86975949061413, 2.254053979642801], [48.863839706252435, 2.4110111063857658]]",88.19631567659968,False,5,[]
863,864,"[['Porte Dauphine', 'Nation', 'Métro 2', '21:30'], ['Concorde', 'La Défense', 'Métro 1', '16:00']]",Navigo Semaine,2024-11-25,,"['Musique', 'Sport']","[[48.88824064636185, 2.310524077220301], [48.89557072114846, 2.4116865061610153]]",16.630901515568013,False,5,[]
864,865,"[['Bastille', 'Nation', 'Métro 1', '20:00'], ['Nation', 'Porte Dauphine', 'Métro 2', '14:30']]",Navigo Mois,2024-12-01,,"['Art et artisanat', 'Randonnée et nature']","[[48.87395803502292, 2.2977489776958326], [48.835789313767485, 2.276015629268379]]",95.1036769355449,False,1,[]
865,866,"[['Châtelet', 'Charles de Gaulle - Étoile', 'RER A', '21:00'], ['Pont de Sèvres', ""Chaussée d'Antin"", 'Métro 9', '10:00']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Sport']","[[48.89732331423016, 2.4016757044314394], [48.88433183685909, 2.3888098750209523]]",61.42057985080097,True,1,[]
866,867,"[['Odéon', 'Boulogne', 'Métro 10', '8:00'], ['Châtelet', 'Montparnasse', 'Métro 4', '12:00']]",Ticket t+,,2.0,"['Cinéma', 'Lecture']","[[48.855711155402176, 2.3992681144203667], [48.873645433773454, 2.3392890152162145]]",62.16394047651129,False,3,[]
867,868,"[['Montparnasse', 'Trocadéro', 'Métro 6', '19:00'], ['Mairie de Montrouge', 'Montparnasse', 'Métro 4', '20:30']]",Navigo Mois,2024-12-01,,"['Art et artisanat', 'Musique']","[[48.87303858504217, 2.3673377238594546], [48.852882848315595, 2.4076671436099963]]",91.26248911618609,False,4,[]
868,869,"[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '17:30'], ['Montparnasse', 'Barbès', 'Métro 4', '20:30']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Lecture']","[[48.86096953158258, 2.343635447619332], [48.884058427290036, 2.2850119513326437]]",143.06850988367194,False,2,[]
869,870,"[['Bastille', 'Bobigny', 'Métro 5', '13:00'], ['Robinson', 'Gare du Nord', 'RER B', '14:30']]",Navigo Mois,2024-12-01,,"['Voyages', 'Cinéma']","[[48.883632371035425, 2.3848004280029484], [48.824179160465505, 2.328948457271472]]",128.48094591272996,False,1,[]
870,871,"[[""Gare d'Austerlitz"", ""Musée d'Orsay"", 'RER C', '11:00'], [""Porte d'Orléans"", 'Châtelet', 'Bus 38', '7:30']]",Navigo Mois,2024-12-01,,"['Lecture', 'Cuisine']","[[48.89722720296451, 2.326221680897249], [48.87170555661294, 2.2907272846123354]]",127.84894589129928,False,1,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
871,872,"[['Luxembourg', 'Châtelet', 'Bus 38', '22:30'], ['Mairie de Montrouge', 'Porte de Clignancourt', 'Métro 4', '19:30']]",Navigo Mois,2024-12-01,,"['Jeux vidéo', 'Cuisine']","[[48.886789828835106, 2.4040591444756316], [48.8106477370713, 2.390185350408006]]",24.509264768884055,False,3,[]
872,873,"[['République', 'Pont de Levallois', 'Métro 3', '16:00'], ['Opéra', 'République', 'Métro 3', '12:30']]",Ticket t+,,0.0,"['Randonnée et nature', 'Lecture']","[[48.898670341905984, 2.3525446614348735], [48.83809984103338, 2.2625260091271073]]",71.7619616708064,False,2,[]
873,874,"[['Châtelet', 'Luxembourg', 'Bus 38', '11:30'], ['Boulogne', ""Gare d'Austerlitz"", 'Métro 10', '9:30']]",Ticket t+,,0.0,"['Cinéma', 'Cuisine']","[[48.853966211513914, 2.292395336294706], [48.883279404792944, 2.3832868006156644]]",125.80933241258118,False,3,[]
874,875,"[['Créteil', 'Invalides', 'Métro 8', '14:30'], ['Marne-la-Vallée', 'Châtelet', 'RER A', '21:00']]",Navigo Mois,2024-12-01,,"['Cuisine', 'Sport']","[[48.895951020096476, 2.3574380115547777], [48.86874114175602, 2.2792774259917494]]",73.97374052312028,False,3,[]
875,876,"[['Parc de Saint-Cloud', 'Hôtel de Ville', 'Bus 72', '6:00'], ['Saint-Lazare', 'Gambetta', 'Métro 3', '14:30']]",Ticket t+,,2.0,"['Art et artisanat', 'Sport']","[[48.88977910826829, 2.3519533770997536], [48.82646670884157, 2.370871217572065]]",68.35232249922683,False,2,[]
876,877,"[['Montparnasse', 'Barbès', 'Métro 4', '15:00'], [""Porte d'Orléans"", 'Luxembourg', 'Bus 38', '10:00']]",Ticket t+,,2.0,"['Musique', 'Voyages']","[[48.86219665818415, 2.309037239418921], [48.855817428103855, 2.270683521204718]]",120.88164883638639,False,2,[]
877,878,"[['La Courneuve', ""Place d'Italie"", 'Métro 7', '19:30'], ['Charles de Gaulle - Étoile', 'Nation', 'Métro 6', '22:30']]",Navigo Semaine,2024-11-25,,"['Cuisine', 'Musique']","[[48.822873433983865, 2.389953548235901], [48.869266721805424, 2.3528794296615145]]",76.1939421119576,False,5,[]
878,879,"[['Invalides', 'Créteil', 'Métro 8', '14:30'], ['Aéroport CDG', 'Châtelet', 'RER B', '16:30']]",Navigo Mois,2024-12-01,,"['Musique', 'Cinéma']","[[48.862180913310226, 2.2799804347123005], [48.843377764167045, 2.2840232228720314]]",78.94152364699698,False,3,[]
879,880,"[['Hôtel de Ville', 'Parc de Saint-Cloud', 'Bus 72', '12:30'], ['Saint-Lazare', 'Opéra', 'Métro 3', '8:00']]",Navigo Semaine,2024-11-25,,"['Voyages', 'Musique']","[[48.86957300273082, 2.334680301403097], [48.819275582179266, 2.3629932820954727]]",96.9794266720013,False,1,[]
880,881,"[['Nation', 'Montparnasse', 'Métro 6', '17:00'], ['Hôtel de Ville', 'Trocadéro', 'Bus 72', '20:30']]",Navigo Mois,2024-12-01,,"['Sport', 'Voyages']","[[48.85704608756571, 2.401980782346472], [48.87628950358051, 2.2819486467968524]]",54.22325600580547,False,4,[]
881,882,"[['Marne-la-Vallée', 'Charles de Gaulle - Étoile', 'RER A', '21:30'], [""Gare d'Austerlitz"", 'Versailles', 'RER C', '21:00']]",Navigo Mois,2024-12-01,,"['Technologie et gadgets', 'Cinéma']","[[48.8562977315233, 2.3905670371978167], [48.89784625715045, 2.3530165218693453]]",114.46552087762922,False,3,"[{'id': 'e93b4d6c-7c22-11ef-a50c-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'à 20h. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions météorologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:15:37', 'period_end': '2024-09-26 20:00:00'}, {'id': '078563fe-7c26-11ef-a193-0a58a9feac02', 'it_name': 'RER C', 'message': '<p>La gare de Orly Ville n\'est pas desservie jusqu\'&#224; 20h et le trafic est perturb&#233; entre Choisy-le-Roi et Massy-Palaiseau dans les 2 sens. <br><br>Pour plus d\'informations sur cette perturbation, consultez le <a href=""https://twitter.com/RERC_SNCF"">fil Twitter de la ligne C</a>. <br><br>Motif : conditions m&#233;t&#233;orologiques (fortes pluies /orage).</p>', 'period_begin': '2024-09-26 18:38:34', 'period_end': '2024-09-26 20:00:00'}]"
